id,year,country,state_province,district,actors,side_a,side_b,conflict,deaths_a,deaths_b,deaths_civilians,deaths_unknown,deaths_total,latitude,longitude,location_name,headline,date,month,month_name,year_month,violence_type,severity
231963,2016,Nigeria,Borno state,Maiduguri lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,1,0,0,1,11.84644,13.160274,Maiduguri town,Suicide Bomber Shot Dead Before Entering IDP Camp,2016-10-30,10,Oct,2016-10,State-based conflict,Low (1–5)
231965,2016,Nigeria,Borno state,Damboa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,5,0,0,4,9,11.09826,12.76417,"Ugundiri village, Damboa Local Government Area","Boko Haram Militants Ambush Troops, Kill 5;Nine killed in Boko Haram ambush in Nigeria: army",2016-10-30,10,Oct,2016-10,State-based conflict,Medium (6–20)
234773,2016,Nigeria,Adamawa state,Demsa lga,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria),Muslims (Nigeria),Christians (Nigeria) - Muslims (Nigeria),0,0,0,1,1,9.39843,12.36436,Kwayine Village of Demsa LGA,"One Killed As Herdsmen, Farmers Clash;Christian Community in Nigeria Brutally Attacked by Islamic Militants",2016-11-01,11,Nov,2016-11,Non-state conflict,Low (1–5)
232105,2016,Nigeria,Borno state,Marte lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,6,0,0,6,12.36532,13.8293,"MOMO and TUMSHE Villages (near Marte), Marte LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-01,11,Nov,2016-11,State-based conflict,Medium (6–20)
232107,2016,Nigeria,Borno state,Gwoza lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,1,5,0,0,6,11.10682,13.50868,"YAMTEKE, GWOZA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-03,11,Nov,2016-11,State-based conflict,Medium (6–20)
232106,2016,Nigeria,Borno state,Monguno lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,2,0,0,2,12.57852,13.61727,"BRIMARI village (near; along MONGUNO-BRIMARI Road), MONGUNO LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-03,11,Nov,2016-11,State-based conflict,Low (1–5)
232108,2016,Nigeria,Borno state,Abadam lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,8,14,0,0,22,13.6734,13.3388,"MALLAM FATORI, KUKAWA LGA","Situation North East (Adamawa, Borno and Yobe States);UPDATES ON OPERATION LAFIYA DOLE- AN ADDRESS BY MAJOR GENERAL LEO IRABOR AT A PRESS CONFERENCE IN MAIDUGURi",2016-11-04,11,Nov,2016-11,State-based conflict,High (21–50)
234783,2016,Nigeria,Borno state,Gwoza lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,4,5,0,0,9,11.103593,13.712983,Gwoza,Mixed Fortunes in War Against Boko Haram,2016-11-04,11,Nov,2016-11,State-based conflict,Medium (6–20)
232109,2016,Nigeria,Borno state,Abadam lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,1,5,0,0,6,13.43162,13.31319,"GERAM, BULANKASSA and CHUKUNGUDU, ABADAM LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-04,11,Nov,2016-11,State-based conflict,Medium (6–20)
234415,2016,Nigeria,Borno state,Chibok lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,2,0,0,0,2,10.8856,12.70429,"Akwada (10 kilometres from Chibok)

Kwada","Boko Haram Razes Village Near Chibok, Kill 2 Soldiers - Locals;Lt. Col. Abu Ali's Death: Why Boko Haram Is Killing More Nigerian Soldiers - Top Military Officer [interview]",2016-11-05,11,Nov,2016-11,State-based conflict,Low (1–5)
232116,2016,Cameroon,Far North region,,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,0,0,0,11.0,14.5,"GOULOUDJOUNE, MAYO SAVA (?) Department",Situation External (Rest of the World),2016-11-06,11,Nov,2016-11,One-sided (civilians),No deaths recorded
232113,2016,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,1,13,0,0,14,12.96309,13.60899,"KANGARWA, KUKAWA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-06,11,Nov,2016-11,State-based conflict,Medium (6–20)
235050,2016,Nigeria,Borno state,Maiduguri lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,3,0,3,11.84644,13.160274,Maiduguri,"Boko Haram Suicide Bombers, Borno",2016-11-08,11,Nov,2016-11,One-sided (civilians),Low (1–5)
232115,2016,Nigeria,Borno state,Maiduguri lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,4,0,4,11.84644,13.160274,"GOLORI, near MAMANTI, MAIDUGURI","Situation North East (Adamawa, Borno and Yobe States)",2016-11-08,11,Nov,2016-11,One-sided (civilians),Low (1–5)
232114,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,2,0,0,0,2,11.309954,14.187145,"BANKI-USMANARI-KUMSHE Road, BAMA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-08,11,Nov,2016-11,State-based conflict,Low (1–5)
232117,2016,Cameroon,Far North region,Mayo-Sava department,Government of Cameroon - JAS,Government of Cameroon,JAS,Cameroon: Government,1,0,0,0,1,11.16888,14.09262,"BIA (near), MAYO SAVA Department",Situation External (Rest of the World),2016-11-10,11,Nov,2016-11,State-based conflict,Low (1–5)
232118,2016,Cameroon,Far North region,Mayo-Sava department,Government of Cameroon - JAS,Government of Cameroon,JAS,Cameroon: Government,0,2,0,0,2,11.11436,13.93389,SANDAWADJIRI,Situation External (Rest of the World),2016-11-10,11,Nov,2016-11,State-based conflict,Low (1–5)
234834,2016,Nigeria,Borno state,,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,3,0,0,3,11.439891,12.945559,"Umarari village, near Mulai towards Maiduguri 

Umarari village along Maiduguri/Damboa road near Mulai",Soldiers Kill Three Female Suicide Bombers in Maiduguri;3 Suspected Female Bombers Killed in Maiduguri - Police,2016-11-11,11,Nov,2016-11,State-based conflict,Low (1–5)
232121,2016,Nigeria,Borno state,Monguno lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,9,0,9,12.67863,13.60792,"DASA (3km away from Monguno), MONGUNO LGA","Situation North East (Adamawa, Borno and Yobe States);Boko Haram Attacks Borno Communities, Kills 22 Villagers",2016-11-14,11,Nov,2016-11,One-sided (civilians),Medium (6–20)
232120,2016,Nigeria,Borno state,Askira/Uba lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,2,0,2,10.83374,13.14615,"WASADA Village, ASKIRA UBA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-14,11,Nov,2016-11,One-sided (civilians),Low (1–5)
232122,2016,Nigeria,Borno state,Monguno lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,13,0,13,12.63792,13.558359,"DUWABAYI, MONGUNO LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-15,11,Nov,2016-11,One-sided (civilians),Medium (6–20)
232125,2016,Nigeria,Borno state,Damboa lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,2,0,0,0,2,11.134345,13.387603,between BITA and PIRIDANG (along Bita-Yola road),"Situation North East (Adamawa, Borno and Yobe States);Another Officer Dies, Eight Injured After Boko Haram Ambush Nigerian Soldiers",2016-11-15,11,Nov,2016-11,State-based conflict,Low (1–5)
234849,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,2,0,0,2,11.45179,13.75936,Kadari,NAF Fighter Jet Hits Boko Haram Location in Northern Borno,2016-11-16,11,Nov,2016-11,State-based conflict,Low (1–5)
232131,2016,Nigeria,Borno state,Maiduguri lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,2,0,0,2,11.84644,13.160274,MAIDUGURI town (JIDARI POLO),"Situation North East (Adamawa, Borno and Yobe States)",2016-11-18,11,Nov,2016-11,State-based conflict,Low (1–5)
234844,2016,Nigeria,Borno state,Maiduguri lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,1,0,0,1,11.84644,13.160274,"Maiduguri (entrance to)
Maiduguri-Gamboru road",Police Confirm 6 Deaths in Maiduguri Multiple Explosions;Boko Haram stages three suicide attacks in NE Nigeria: police,2016-11-18,11,Nov,2016-11,State-based conflict,Low (1–5)
232133,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,11,0,0,11,11.5221,13.68558,"YALE (8km from BAMA and 12km SW of DIKWA), BAMA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-19,11,Nov,2016-11,State-based conflict,Medium (6–20)
232132,2016,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,7,0,0,7,12.96309,13.60899,"KANGARWA Village, KUKUWA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-19,11,Nov,2016-11,State-based conflict,Medium (6–20)
232149,2016,Cameroon,Far North region,Logone-et-Chari department,Government of Cameroon - JAS,Government of Cameroon,JAS,Cameroon: Government,7,0,0,0,7,12.87784,14.297286,"DARAK, LOGONE ET CHARI Department",Boko Haram’s Shifting Tactics in Cameroon: What Does the Data Tell Us?;Situation External (Rest of the World).,2016-11-21,11,Nov,2016-11,State-based conflict,Medium (6–20)
232150,2016,Cameroon,Far North region,Mayo-Sava department,Government of Cameroon - JAS,Government of Cameroon,JAS,Cameroon: Government,0,1,0,0,1,11.1621,14.01151,KOLOFATA,Situation External (Rest of the World).,2016-11-21,11,Nov,2016-11,State-based conflict,Low (1–5)
236567,2016,Cameroon,Far North region,Logone-et-Chari department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,16,0,16,12.87784,14.297286,"Darak, LOGONE ET CHARI Department",Boko Haram’s Shifting Tactics in Cameroon: What Does the Data Tell Us?,2016-11-21,11,Nov,2016-11,One-sided (civilians),Medium (6–20)
234854,2016,Nigeria,Borno state,Askira/Uba lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,1,0,1,10.76416,13.128348,Sabongarin Huyum,Boko Haram jihadists kill five in Nigeria: villagers,2016-11-23,11,Nov,2016-11,One-sided (civilians),Low (1–5)
232146,2016,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,7,0,0,7,12.96309,13.60899,"KANGARWA, KUKUWA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-23,11,Nov,2016-11,State-based conflict,Medium (6–20)
234853,2016,Nigeria,Borno state,Askira/Uba lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,2,0,2,10.83374,13.14615,Wasada,Boko Haram jihadists kill five in Nigeria: villagers,2016-11-23,11,Nov,2016-11,One-sided (civilians),Low (1–5)
232147,2016,Nigeria,Borno state,Askira/Uba lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,2,0,0,0,2,10.76891,13.14579,"HUYIM Village, Askira Uba LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-11-23,11,Nov,2016-11,State-based conflict,Low (1–5)
232145,2016,Nigeria,Borno state,Jere lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,2,0,2,11.870457,13.250751,"MUNA Garage along GAMBORU NGALA Road, MAIDUGURI","Situation North East (Adamawa, Borno and Yobe States)",2016-11-23,11,Nov,2016-11,One-sided (civilians),Low (1–5)
306938,2016,Nigeria,Edo state,Etsako West lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,0,4,4,7.066667,6.266667,Auchi in Edo,"Four Feared Dead in Auchi Cult Clash

AU 	
Alemma-Ozioruva Aliu",2016-11-24,11,Nov,2016-11,Non-state conflict,Low (1–5)
232151,2016,Cameroon,Far North region,Mayo-Sava department,Government of Cameroon - JAS,Government of Cameroon,JAS,Cameroon: Government,0,1,0,0,1,11.04611,14.14011,"MORA, MAYO SAVA Department",Situation External (Rest of the World).,2016-11-24,11,Nov,2016-11,State-based conflict,Low (1–5)
236374,2016,Chad,Wadi Fira region,Dar Tama department,Awlad Zeid - Zaghawa,Awlad Zeid,Zaghawa,Awlad Zeid - Zaghawa,0,0,0,4,4,14.216667,22.416667,"near  Birak,  across  the  border  in  Chad",Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur,2016-11-25,11,Nov,2016-11,Non-state conflict,Low (1–5)
234857,2016,Nigeria,Edo state,Etsako West lga,Black Axe - SVC,Black Axe,SVC,Black Axe - SVC,1,1,0,0,2,7.066667,6.266667,"Auchi, Etsako West local government area of Edo state",Cult War Claims Five in Auchi,2016-11-25,11,Nov,2016-11,Non-state conflict,Low (1–5)
234859,2016,Nigeria,Kogi state,Bassa lga,Bassa Kwomu - Egbura Mozum,Bassa Kwomu,Egbura Mozum,Bassa Kwomu - Egbura Mozum,0,0,0,2,2,7.77095,7.0244,Ikende community in Bassa Local Government Council Area,"Two Killed, 15 Houses Burnt in Communal Clash - Police",2016-11-26,11,Nov,2016-11,Non-state conflict,Low (1–5)
232148,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,20,0,0,20,11.46991,13.75786,NGURO SOYE (near),"Situation North East (Adamawa, Borno and Yobe States);6 Soldiers Injured As Boko Haram Ambush Local Government Officials",2016-11-26,11,Nov,2016-11,State-based conflict,Medium (6–20)
234629,2016,Nigeria,Borno state,Abadam lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,1,0,0,1,13.378014,13.504103,"DOGON CHUKWU, BORNO","Situation North East (Adamawa, Borno and Yobe States)",2016-11-28,11,Nov,2016-11,State-based conflict,Low (1–5)
234630,2016,Nigeria,Borno state,,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,19,0,0,19,11.25,13.416667,"GARIN DINYA Village, Sambisa","Situation North East (Adamawa, Borno and Yobe States);Boko Haram: Update on Operation LAFIYA DOLE by Gen Irabor",2016-11-30,11,Nov,2016-11,State-based conflict,Medium (6–20)
234628,2016,Nigeria,Borno state,,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,1,0,0,0,1,11.25,13.416667,Sambisa forest,"Situation North East (Adamawa, Borno and Yobe States)",2016-11-30,11,Nov,2016-11,State-based conflict,Low (1–5)
234631,2016,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,1,13,0,0,14,12.96309,13.60899,"KANGARWA (near), KUKAWA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-12-04,12,Dec,2016-12,State-based conflict,Medium (6–20)
234632,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,2,0,0,0,2,11.52059,14.09661,"NJIMIA (near), BAMA LGA","Situation North East (Adamawa, Borno and Yobe States);Boko Haram: Update on Operation LAFIYA DOLE by Gen Irabor",2016-12-05,12,Dec,2016-12,State-based conflict,Low (1–5)
233996,2016,Cameroon,North-West region,Mezam département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,2,0,2,5.9597,10.14597,Bamenda,Cameroon: Excessive force that led to deaths of protesters must be urgently investigated,2016-12-08,12,Dec,2016-12,One-sided (civilians),Low (1–5)
234634,2016,Nigeria,Adamawa state,Madagali lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,45,0,45,10.88942,13.62832,"MADAGALI, MADAGALI LGA","Situation North East (Adamawa, Borno and Yobe States);30 killed in double suicide attack on Nigeria market;UPDATE 2-Schoolgirl suicide bombers kill 56 in Nigerian market -official;Nigeria suicide attacks toll reaches 45: emergency service",2016-12-09,12,Dec,2016-12,One-sided (civilians),High (21–50)
234636,2016,Nigeria,Borno state,Maiduguri lga,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,3,0,3,11.84644,13.160274,Maiduguri town (Monday Market),"Situation North East (Adamawa, Borno and Yobe States);Two girl suicide bombers kill at least three in Nigeria's Maiduguri: official",2016-12-11,12,Dec,2016-12,One-sided (civilians),Low (1–5)
234637,2016,Nigeria,Borno state,Guzamala lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,1,0,0,0,1,12.94284,13.17831,"between MAIDUGURI and BAGA (in the vicinity of ZARE and GUDUMBALI), GUZAMALA LGA","Situation North East (Adamawa, Borno and Yobe States)",2016-12-12,12,Dec,2016-12,State-based conflict,Low (1–5)
234643,2016,Cameroon,Far North region,Mayo-Sava department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,2,0,2,11.21917,14.03595,"GREA, KOLOFATA Arrondissement, MAYO SAVA Department",Situation External (Rest of the World),2016-12-14,12,Dec,2016-12,One-sided (civilians),Low (1–5)
234640,2016,Nigeria,Borno state,Kukawa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,2,0,0,2,12.96309,13.60899,KANGARWA and METELE,"Situation North East (Adamawa, Borno and Yobe States)",2016-12-15,12,Dec,2016-12,State-based conflict,Low (1–5)
234639,2016,Nigeria,Borno state,Gwoza lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,2,0,0,2,10.98267,13.66066,"LIMANKARA, GWOZA LGA, BORNO State","Situation North East (Adamawa, Borno and Yobe States)",2016-12-15,12,Dec,2016-12,State-based conflict,Low (1–5)
234864,2016,Nigeria,Taraba state,Gassol lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,2,0,0,0,2,8.47269,10.5442,Gassol Local Government Area of Taraba State,20 Feared Killed in Taraba Ethnic Clash,2016-12-17,12,Dec,2016-12,Non-state conflict,Low (1–5)
234641,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,2,0,0,2,11.448477,13.759141,FIRGI crossing point at PULKA-BANKI Junction,"Situation North East (Adamawa, Borno and Yobe States)",2016-12-17,12,Dec,2016-12,State-based conflict,Low (1–5)
234865,2016,Nigeria,Taraba state,Gassol lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,12,0,0,12,8.23331,10.39236,Dan Anacha town,20 Feared Killed in Taraba Ethnic Clash,2016-12-18,12,Dec,2016-12,Non-state conflict,Medium (6–20)
234866,2016,Nigeria,Taraba state,Gassol lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,4,0,0,4,8.23331,10.39236,Dan Anacha (the Borno-Kruku road on the outskirts of),20 Feared Killed in Taraba Ethnic Clash,2016-12-18,12,Dec,2016-12,Non-state conflict,Low (1–5)
234867,2016,Nigeria,Taraba state,Gassol lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,2,0,0,2,8.47269,10.5442,Gassol LGA,20 Feared Killed in Taraba Ethnic Clash,2016-12-18,12,Dec,2016-12,Non-state conflict,Low (1–5)
234868,2016,Nigeria,Taraba state,Gassol lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,0,0,11,11,8.47269,10.5442,Salon Gida Ward and Nanguru in Gassol Local Government,"Taraba - Death Toll Hits 31 As Fulani, Tiv Crisis Escalates",2016-12-19,12,Dec,2016-12,Non-state conflict,Medium (6–20)
234651,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,1,15,0,0,16,11.646278,14.103572,GULUMBA GANA,"Situation North East (Adamawa, Borno and Yobe States)",2016-12-19,12,Dec,2016-12,State-based conflict,Medium (6–20)
236089,2016,Nigeria,Delta state,Oshimili North lga,Black Axe - Eyie,Black Axe,Eyie,Black Axe - Eyie,0,0,0,4,4,6.17657,6.62929,"Ibusa Town, Oshimili North LGA","Cult Clash, Delta",2016-12-19,12,Dec,2016-12,Non-state conflict,Low (1–5)
234653,2016,Nigeria,Borno state,Bama lga,Government of Nigeria - JAS,Government of Nigeria,JAS,Nigeria: Government,0,1,0,0,1,11.52059,14.09661,between MIYANTI and MIYANTI-BANKI Junction,"Situation North East (Adamawa, Borno and Yobe States)",2016-12-20,12,Dec,2016-12,State-based conflict,Low (1–5)
233850,2016,Cameroon,Far North region,Mayo-Sava department,Comités locaux de vigilance - JAS,Comités locaux de vigilance,JAS,Comités locaux de vigilance - JAS,2,1,1,0,4,11.04611,14.14011,Mora town,UPDATE 1-Suicide bomber in Cameroon kills two in attack on Christmas market;Christmas Attacks Underscore Continued Boko Haram Threat,2016-12-22,12,Dec,2016-12,Non-state conflict,Low (1–5)
234869,2016,Nigeria,Kaduna state,Jema'a lga,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria),Muslims (Nigeria),Christians (Nigeria) - Muslims (Nigeria),0,0,0,0,0,9.58333,8.3,"Goska village, near Kafanchan",Gunmen kill six in northern Nigeria;6 Deaths Confirmed As More Details of Southern Kaduna Killings Emerge,2016-12-24,12,Dec,2016-12,Non-state conflict,No deaths recorded
